"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"17631",NA,"","ENSTRUG00000017288","saa","serum amyloid A [Source:ZFIN;Acc:ZDB-GENE-040927-15]"
"17632",NA,"","ENSTRUG00000017289","syt7b","synaptotagmin VIIb [Source:ZFIN;Acc:ZDB-GENE-090601-6]"
"17633",NA,"","ENSTRUG00000017290","sdhaf2","succinate dehydrogenase complex assembly factor 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7564]"
"17634",NA,"","ENSTRUG00000017291","CPSF7","cleavage and polyadenylation specific factor 7 [Source:HGNC Symbol;Acc:HGNC:30098]"
"17635",101065823,"","ENSTRUG00000017292","polr2l","polymerase (RNA) II (DNA directed) polypeptide L [Source:ZFIN;Acc:ZDB-GENE-050522-181]"
"17636",NA,"","ENSTRUG00000017293","dagla","diacylglycerol lipase, alpha [Source:ZFIN;Acc:ZDB-GENE-070619-1]"
"17637",101066048,"","ENSTRUG00000017294","ext2","exostosin glycosyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-041124-3]"
"17638",NA,"","ENSTRUG00000017295","alx4a","ALX homeobox 4a [Source:ZFIN;Acc:ZDB-GENE-070712-3]"
"17639",NA,"","ENSTRUG00000017296","",""
"17640",NA,"","ENSTRUG00000017297","nucb2a","nucleobindin 2a [Source:ZFIN;Acc:ZDB-GENE-030826-14]"
"17641",NA,"","ENSTRUG00000017298","plekha7b","pleckstrin homology domain containing, family A member 7b [Source:ZFIN;Acc:ZDB-GENE-091014-2]"
"17642",NA,"","ENSTRUG00000017299","sox6","SRY (sex determining region Y)-box 6 [Source:ZFIN;Acc:ZDB-GENE-081120-6]"
"17643",101066503,"","ENSTRUG00000017300","calca","calcitonin/calcitonin-related polypeptide, alpha [Source:ZFIN;Acc:ZDB-GENE-040718-173]"
"17644",NA,"","ENSTRUG00000017301","cyp2r1","cytochrome P450, family 2, subfamily R, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-110114-1]"
"17645",NA,"","ENSTRUG00000017302","PDE3B","phosphodiesterase 3B [Source:HGNC Symbol;Acc:HGNC:8779]"
"17646",105419517,"","ENSTRUG00000017303","",""
"17647",105419136,"","ENSTRUG00000017303","",""
"17648",NA,"","ENSTRUG00000017304","",""
"17649",105419925,"","ENSTRUG00000017305","",""
"17650",101079348,"","ENSTRUG00000017305","",""
"17651",101078439,"","ENSTRUG00000017305","",""
"17652",101077337,"","ENSTRUG00000017305","",""
"17653",101076854,"","ENSTRUG00000017305","",""
"17654",101070952,"","ENSTRUG00000017305","",""
"17655",101069577,"","ENSTRUG00000017305","",""
"17656",101068314,"","ENSTRUG00000017305","",""
"17657",101067470,"","ENSTRUG00000017305","",""
"17658",101066079,"","ENSTRUG00000017305","",""
"17659",101061620,"","ENSTRUG00000017305","",""
"17660",NA,"","ENSTRUG00000017306","",""
"17661",101068809,"","ENSTRUG00000017307","",""
"17662",101063995,"","ENSTRUG00000017307","",""
"17663",101074314,"","ENSTRUG00000017308","ptchd4","patched domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-041001-178]"
"17664",101075860,"","ENSTRUG00000017309","opn5","opsin 5 [Source:ZFIN;Acc:ZDB-GENE-041001-179]"
"17665",NA,"","ENSTRUG00000017310","cd2ap","CD2-associated protein [Source:ZFIN;Acc:ZDB-GENE-030131-8078]"
"17666",NA,"","ENSTRUG00000017311","",""
"17667",NA,"","ENSTRUG00000017312","",""
"17668",NA,"","ENSTRUG00000017313","",""
"17669",101079116,"","ENSTRUG00000017314","",""
"17670",NA,"","ENSTRUG00000017315","tfec (1 of many)","transcription factor EC [Source:ZFIN;Acc:ZDB-GENE-041210-21]"
"17671",NA,"","ENSTRUG00000017316","",""
"17672",NA,"","ENSTRUG00000017317","",""
"17673",NA,"","ENSTRUG00000017318","",""
"17674",NA,"","ENSTRUG00000017319","",""
"17675",NA,"","ENSTRUG00000017320","B3GLCT (1 of many)","beta 3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20207]"
"17676",NA,"","ENSTRUG00000017321","",""
"17677",NA,"","ENSTRUG00000017322","",""
"17678",NA,"","ENSTRUG00000017323","",""
"17679",NA,"","ENSTRUG00000017324","alox5ap","arachidonate 5-lipoxygenase-activating protein [Source:ZFIN;Acc:ZDB-GENE-030131-9322]"
"17680",NA,"","ENSTRUG00000017325","uspl1","ubiquitin specific peptidase like 1 [Source:ZFIN;Acc:ZDB-GENE-040930-7]"
"17681",NA,"","ENSTRUG00000017326","tubgcp3","tubulin, gamma complex associated protein 3 [Source:ZFIN;Acc:ZDB-GENE-030616-538]"
"17682",NA,"","ENSTRUG00000017327","",""
"17683",NA,"","ENSTRUG00000017328","tnfrsf21","tumor necrosis factor receptor superfamily, member 21 [Source:ZFIN;Acc:ZDB-GENE-030131-5971]"
"17684",NA,"","ENSTRUG00000017329","adgrf8","adhesion G protein-coupled receptor F8 [Source:ZFIN;Acc:ZDB-GENE-130531-41]"
"17685",NA,"","ENSTRUG00000017330","atp11a","ATPase phospholipid transporting 11A [Source:ZFIN;Acc:ZDB-GENE-090311-52]"
"17686",NA,"","ENSTRUG00000017331","",""
"17687",NA,"","ENSTRUG00000017332","",""
"17688",NA,"","ENSTRUG00000017333","",""
"17689",101067867,"","ENSTRUG00000017334","chtf8","CTF8, chromosome transmission fidelity factor 8 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050419-148]"
"17690",NA,"","ENSTRUG00000017335","",""
"17691",NA,"","ENSTRUG00000017336","utp4","UTP4, small subunit processome component [Source:ZFIN;Acc:ZDB-GENE-040426-2466]"
"17692",NA,"","ENSTRUG00000017337","",""
"17693",NA,"","ENSTRUG00000017338","ttc19","tetratricopeptide repeat domain 19 [Source:ZFIN;Acc:ZDB-GENE-070912-490]"
"17694",NA,"","ENSTRUG00000017339","zgc:194551","zgc:194551 [Source:ZFIN;Acc:ZDB-GENE-030131-4878]"
"17695",NA,"","ENSTRUG00000017340","",""
"17696",NA,"","ENSTRUG00000017341","",""
"17697",NA,"","ENSTRUG00000017342","",""
"17698",NA,"","ENSTRUG00000017343","cox18","COX18 cytochrome c oxidase assembly factor [Source:ZFIN;Acc:ZDB-GENE-080204-88]"
"17699",NA,"","ENSTRUG00000017344","",""
"17700",NA,"","ENSTRUG00000017345","sqstm1","sequestosome 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2204]"
"17701",NA,"","ENSTRUG00000017346","pdgfaa","platelet-derived growth factor alpha polypeptide a [Source:ZFIN;Acc:ZDB-GENE-030918-2]"
"17702",NA,"","ENSTRUG00000017347","zc3h18","zinc finger CCCH-type containing 18 [Source:ZFIN;Acc:ZDB-GENE-050419-13]"
"17703",NA,"","ENSTRUG00000017348","ska1","spindle and kinetochore associated complex subunit 1 [Source:ZFIN;Acc:ZDB-GENE-040718-334]"
"17704",NA,"","ENSTRUG00000017349","",""
"17705",NA,"","ENSTRUG00000017350","",""
"17706",NA,"","ENSTRUG00000017351","MBNL2 (1 of many)","muscleblind like splicing regulator 2 [Source:HGNC Symbol;Acc:HGNC:16746]"
"17707",NA,"","ENSTRUG00000017352","",""
"17708",101063715,"","ENSTRUG00000017353","",""
"17709",NA,"","ENSTRUG00000017354","si:dkey-33i11.1","si:dkey-33i11.1 [Source:ZFIN;Acc:ZDB-GENE-030131-4630]"
"17710",NA,"","ENSTRUG00000017355","scxa","scleraxis bHLH transcription factor a [Source:ZFIN;Acc:ZDB-GENE-060503-414]"
"17711",NA,"","ENSTRUG00000017356","FARP1","FERM, ARH/RhoGEF and pleckstrin domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3591]"
"17712",NA,"","ENSTRUG00000017357","",""
"17713",NA,"","ENSTRUG00000017358","gapdhs","glyceraldehyde-3-phosphate dehydrogenase, spermatogenic [Source:ZFIN;Acc:ZDB-GENE-020913-1]"
"17714",NA,"","ENSTRUG00000017359","",""
"17715",101077480,"","ENSTRUG00000017360","tmem147","transmembrane protein 147 [Source:ZFIN;Acc:ZDB-GENE-040718-187]"
"17716",NA,"","ENSTRUG00000017361","ANO1","anoctamin 1 [Source:HGNC Symbol;Acc:HGNC:21625]"
"17717",101064271,"","ENSTRUG00000017362","cth","cystathionase (cystathionine gamma-lyase) [Source:ZFIN;Acc:ZDB-GENE-030131-774]"
"17718",101063424,"","ENSTRUG00000017363","sult2st3","sulfotransferase family 2, cytosolic sulfotransferase 3 [Source:ZFIN;Acc:ZDB-GENE-061117-4]"
"17719",101068431,"","ENSTRUG00000017364","",""
"17720",NA,"","ENSTRUG00000017365","ncam3","neural cell adhesion molecule 3 [Source:ZFIN;Acc:ZDB-GENE-131127-340]"
"17721",NA,"","ENSTRUG00000017366","DOCK9 (1 of many)","dedicator of cytokinesis 9 [Source:HGNC Symbol;Acc:HGNC:14132]"
"17722",NA,"","ENSTRUG00000017367","ankrd13c","ankyrin repeat domain 13C [Source:ZFIN;Acc:ZDB-GENE-030131-3892]"
"17723",NA,"","ENSTRUG00000017368","",""
"17724",NA,"","ENSTRUG00000017369","srsf11","serine/arginine-rich splicing factor 11 [Source:ZFIN;Acc:ZDB-GENE-030131-605]"
"17725",NA,"","ENSTRUG00000017370","",""
"17726",NA,"","ENSTRUG00000017371","",""
"17727",NA,"","ENSTRUG00000017372","map6a","microtubule-associated protein 6a [Source:ZFIN;Acc:ZDB-GENE-050208-42]"
"17728",101078703,"","ENSTRUG00000017373","mogat2","monoacylglycerol O-acyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-041010-186]"
"17729",NA,"","ENSTRUG00000017374","",""
"17730",101069926,"","ENSTRUG00000017375","",""
"17731",101074196,"","ENSTRUG00000017376","copb1","coatomer protein complex, subunit beta 1 [Source:ZFIN;Acc:ZDB-GENE-030219-38]"
"17732",101068186,"","ENSTRUG00000017377","xxylt1","xyloside xylosyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-120521-2]"
"17733",NA,"","ENSTRUG00000017378","dgat2","diacylglycerol O-acyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-050913-15]"
"17734",101064719,"","ENSTRUG00000017379","fam43a","family with sequence similarity 43, member A [Source:ZFIN;Acc:ZDB-GENE-030131-6098]"
"17735",NA,"","ENSTRUG00000017380","lsg1","large 60S subunit nuclear export GTPase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2184]"
"17736",NA,"","ENSTRUG00000017381","",""
"17737",NA,"","ENSTRUG00000017382","",""
"17738",NA,"","ENSTRUG00000017383","atp13a3","ATPase 13A3 [Source:ZFIN;Acc:ZDB-GENE-120521-1]"
"17739",NA,"","ENSTRUG00000017384","rras2","RAS related 2 [Source:ZFIN;Acc:ZDB-GENE-050417-352]"
"17740",NA,"","ENSTRUG00000017385","RIC8A","RIC8 guanine nucleotide exchange factor A [Source:HGNC Symbol;Acc:HGNC:29550]"
"17741",101063890,"","ENSTRUG00000017386","tub","tubby bipartite transcription factor [Source:ZFIN;Acc:ZDB-GENE-121009-1]"
"17742",NA,"","ENSTRUG00000017387","slc15a1a","solute carrier family 15 (oligopeptide transporter), member 1a [Source:ZFIN;Acc:ZDB-GENE-091204-9]"
"17743",NA,"","ENSTRUG00000017388","lmo1","LIM domain only 1 [Source:ZFIN;Acc:ZDB-GENE-021115-6]"
"17744",NA,"","ENSTRUG00000017389","stk33","serine/threonine kinase 33 [Source:ZFIN;Acc:ZDB-GENE-040724-242]"
"17745",NA,"","ENSTRUG00000017390","trim66","tripartite motif containing 66 [Source:ZFIN;Acc:ZDB-GENE-040724-145]"
"17746",NA,"","ENSTRUG00000017391","",""
"17747",NA,"","ENSTRUG00000017392","st5","suppression of tumorigenicity 5 [Source:ZFIN;Acc:ZDB-GENE-030131-2547]"
"17748",NA,"","ENSTRUG00000017393","opa1","optic atrophy 1 (autosomal dominant) [Source:ZFIN;Acc:ZDB-GENE-041114-7]"
"17749",NA,"","ENSTRUG00000017394","tmem9b","TMEM9 domain family, member B [Source:ZFIN;Acc:ZDB-GENE-030131-4656]"
"17750",NA,"","ENSTRUG00000017395","her6","hairy-related 6 [Source:ZFIN;Acc:ZDB-GENE-980526-144]"
"17751",101068865,"","ENSTRUG00000017396","psmd1","proteasome 26S subunit, non-ATPase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-810]"
"17752",NA,"","ENSTRUG00000017397","stk24a","serine/threonine kinase 24a (STE20 homolog, yeast) [Source:ZFIN;Acc:ZDB-GENE-070424-52]"
"17753",NA,"","ENSTRUG00000017398","scube2","signal peptide, CUB domain, EGF-like 2 [Source:ZFIN;Acc:ZDB-GENE-050302-80]"
"17754",NA,"","ENSTRUG00000017399","",""
"17755",101061758,"","ENSTRUG00000017400","",""
"17756",NA,"","ENSTRUG00000017401","slc16a10 (1 of many)","solute carrier family 16 (aromatic amino acid transporter), member 10 [Source:ZFIN;Acc:ZDB-GENE-040724-214]"
"17757",NA,"","ENSTRUG00000017402","",""
"17758",101065375,"","ENSTRUG00000017403","htr2b","5-hydroxytryptamine (serotonin) receptor 2B, G protein-coupled [Source:ZFIN;Acc:ZDB-GENE-081022-57]"
"17759",101074870,"","ENSTRUG00000017404","sinhcafl","SIN3-HDAC complex associated factor, like [Source:ZFIN;Acc:ZDB-GENE-031114-2]"
"17760",NA,"","ENSTRUG00000017405","acap2","ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:ZFIN;Acc:ZDB-GENE-050208-640]"
"17761",NA,"","ENSTRUG00000017406","",""
"17762",NA,"","ENSTRUG00000017407","dennd5a","DENN/MADD domain containing 5A [Source:ZFIN;Acc:ZDB-GENE-071211-1]"
"17763",NA,"","ENSTRUG00000017408","svila","supervillin a [Source:ZFIN;Acc:ZDB-GENE-990706-5]"
"17764",NA,"","ENSTRUG00000017409","ino80da","INO80 complex subunit Da [Source:ZFIN;Acc:ZDB-GENE-091204-416]"
"17765",101064163,"","ENSTRUG00000017410","NDUFS1","NADH:ubiquinone oxidoreductase core subunit S1 [Source:HGNC Symbol;Acc:HGNC:7707]"
"17766",NA,"","ENSTRUG00000017411","",""
"17767",NA,"","ENSTRUG00000017412","tmem41b","transmembrane protein 41B [Source:ZFIN;Acc:ZDB-GENE-061215-138]"
"17768",NA,"","ENSTRUG00000017413","ift74","intraflagellar transport 74 [Source:ZFIN;Acc:ZDB-GENE-040718-81]"
"17769",101075090,"","ENSTRUG00000017414","ipo7","importin 7 [Source:ZFIN;Acc:ZDB-GENE-030131-458]"
"17770",NA,"","ENSTRUG00000017415","gpr1","G protein-coupled receptor 1 [Source:ZFIN;Acc:ZDB-GENE-091204-457]"
"17771",NA,"","ENSTRUG00000017416","adam23a","ADAM metallopeptidase domain 23a [Source:ZFIN;Acc:ZDB-GENE-070810-2]"
"17772",NA,"","ENSTRUG00000017417","ppp1r2","protein phosphatase 1, regulatory (inhibitor) subunit 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1814]"
"17773",NA,"","ENSTRUG00000017418","prkdc","protein kinase, DNA-activated, catalytic polypeptide [Source:ZFIN;Acc:ZDB-GENE-030131-9008]"
"17774",101069553,"","ENSTRUG00000017419","RNF13","ring finger protein 13 [Source:HGNC Symbol;Acc:HGNC:10057]"
"17775",NA,"","ENSTRUG00000017420","swap70a","switching B cell complex subunit SWAP70a [Source:ZFIN;Acc:ZDB-GENE-040426-1182]"
"17776",NA,"","ENSTRUG00000017421","zgc:91890","zgc:91890 [Source:ZFIN;Acc:ZDB-GENE-040704-21]"
"17777",NA,"","ENSTRUG00000017422","",""
"17778",NA,"","ENSTRUG00000017423","sall3a","spalt-like transcription factor 3a [Source:ZFIN;Acc:ZDB-GENE-020228-4]"
"17779",NA,"","ENSTRUG00000017424","sbf2","SET binding factor 2 [Source:ZFIN;Acc:ZDB-GENE-030911-10]"
"17780",NA,"","ENSTRUG00000017425","FAM237A","family with sequence similarity 237 member A [Source:HGNC Symbol;Acc:HGNC:52388]"
"17781",NA,"","ENSTRUG00000017426","casp8l2","caspase 8, apoptosis-related cysteine peptidase, like 2 [Source:ZFIN;Acc:ZDB-GENE-070608-2]"
"17782",101065608,"","ENSTRUG00000017427","pfn2l","profilin 2 like [Source:ZFIN;Acc:ZDB-GENE-030131-34]"
"17783",NA,"","ENSTRUG00000017428","tsc22d2","TSC22 domain family 2 [Source:ZFIN;Acc:ZDB-GENE-031001-12]"
"17784",NA,"","ENSTRUG00000017429","rubcn","RUN domain and cysteine-rich domain containing, Beclin 1-interacting protein [Source:ZFIN;Acc:ZDB-GENE-100922-142]"
"17785",NA,"","ENSTRUG00000017430","",""
"17786",NA,"","ENSTRUG00000017431","",""
"17787",445916,"Q75XW8","ENSTRUG00000017432","adm","Takifugu rubripes adrenomedullin (adm), mRNA. [Source:RefSeq mRNA;Acc:NM_001032581]"
"17788",NA,"","ENSTRUG00000017433","ampd3a","adenosine monophosphate deaminase 3a [Source:ZFIN;Acc:ZDB-GENE-110407-2]"
"17789",NA,"","ENSTRUG00000017434","",""
"17790",NA,"","ENSTRUG00000017435","",""
"17791",101075668,"","ENSTRUG00000017436","",""
"17792",NA,"","ENSTRUG00000017437","",""
"17793",NA,"","ENSTRUG00000017438","",""
"17794",101073299,"","ENSTRUG00000017439","cavin4b","caveolae associated protein 4b [Source:ZFIN;Acc:ZDB-GENE-041212-87]"
"17795",NA,"","ENSTRUG00000017440","mrvi1","murine retrovirus integration site 1 homolog [Source:ZFIN;Acc:ZDB-GENE-120221-4]"
"17796",NA,"","ENSTRUG00000017441","",""
"17797",NA,"","ENSTRUG00000017442","osbpl6","oxysterol binding protein-like 6 [Source:ZFIN;Acc:ZDB-GENE-070912-206]"
"17798",NA,"","ENSTRUG00000017443","",""
"17799",NA,"","ENSTRUG00000017444","",""
"17800",101079285,"","ENSTRUG00000017445","galr1a","galanin receptor 1a [Source:ZFIN;Acc:ZDB-GENE-060503-290]"
"17801",NA,"","ENSTRUG00000017446","",""
"17802",NA,"","ENSTRUG00000017447","slc22a13b (1 of many)","solute carrier family 22 member 13b [Source:ZFIN;Acc:ZDB-GENE-061013-532]"
"17803",101066590,"","ENSTRUG00000017448","ctr9","CTR9 homolog, Paf1/RNA polymerase II complex component [Source:ZFIN;Acc:ZDB-GENE-030131-3782]"
"17804",NA,"","ENSTRUG00000017449","",""
"17805",NA,"","ENSTRUG00000017450","",""
"17806",NA,"","ENSTRUG00000017451","",""
"17807",NA,"","ENSTRUG00000017452","",""
"17808",NA,"","ENSTRUG00000017453","",""
"17809",NA,"","ENSTRUG00000017454","EIF4G2","eukaryotic translation initiation factor 4 gamma 2 [Source:HGNC Symbol;Acc:HGNC:3297]"
"17810",NA,"","ENSTRUG00000017455","mbpb","myelin basic protein b [Source:ZFIN;Acc:ZDB-GENE-030429-21]"
"17811",NA,"","ENSTRUG00000017456","znf236","zinc finger protein 236 [Source:ZFIN;Acc:ZDB-GENE-041111-195]"
"17812",NA,"","ENSTRUG00000017457","fam160a1b","family with sequence similarity 160, member A1b [Source:ZFIN;Acc:ZDB-GENE-110411-10]"
"17813",NA,"","ENSTRUG00000017458","oxsr1b","oxidative stress responsive 1b [Source:ZFIN;Acc:ZDB-GENE-040426-723]"
"17814",101064386,"Q1KKS2","ENSTRUG00000017459","cycsb","Cytochrome c-b  [Source:UniProtKB/Swiss-Prot;Acc:Q1KKS2]"
"17815",101071960,"","ENSTRUG00000017460","eci2","enoyl-CoA delta isomerase 2 [Source:ZFIN;Acc:ZDB-GENE-040718-392]"
"17816",101061997,"","ENSTRUG00000017461","pde11a","phosphodiesterase 11a [Source:ZFIN;Acc:ZDB-GENE-070912-207]"
"17817",101067037,"","ENSTRUG00000017462","galnt18b","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 18b [Source:ZFIN;Acc:ZDB-GENE-091014-1]"
"17818",NA,"","ENSTRUG00000017463","",""
"17819",NA,"","ENSTRUG00000017464","SPATA1","spermatogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:14682]"
"17820",NA,"","ENSTRUG00000017465","",""
"17821",101073973,"","ENSTRUG00000017466","",""
"17822",NA,"","ENSTRUG00000017467","",""
"17823",NA,"","ENSTRUG00000017468","crygn2","crystallin, gamma N2 [Source:ZFIN;Acc:ZDB-GENE-040801-16]"
"17824",NA,"Q6W9J4","ENSTRUG00000017469","pth1b","parathyroid hormone 1b [Source:ZFIN;Acc:ZDB-GENE-040623-2]"
"17825",101075830,"","ENSTRUG00000017470","btbd10b","BTB (POZ) domain containing 10b [Source:ZFIN;Acc:ZDB-GENE-080104-5]"
"17826",NA,"","ENSTRUG00000017471","CTBS","chitobiase [Source:HGNC Symbol;Acc:HGNC:2496]"
"17827",NA,"","ENSTRUG00000017472","RASSF10 (1 of many)","Ras association domain family member 10 [Source:HGNC Symbol;Acc:HGNC:33984]"
"17828",NA,"","ENSTRUG00000017473","tead1b","TEA domain family member 1b [Source:ZFIN;Acc:ZDB-GENE-091013-5]"
"17829",100134853,"","ENSTRUG00000017474","myd88","Takifugu rubripes myeloid differentiation primary response 88 (myd88), mRNA. [Source:RefSeq mRNA;Acc:NM_001113195]"
"17830",NA,"","ENSTRUG00000017475","vtg5","vitellogenin 5 [Source:ZFIN;Acc:ZDB-GENE-001201-4]"
"17831",NA,"","ENSTRUG00000017476","nub1","negative regulator of ubiquitin-like proteins 1 [Source:ZFIN;Acc:ZDB-GENE-080212-11]"
"17832",NA,"","ENSTRUG00000017477","",""
"17833",101077564,"","ENSTRUG00000017478","cry-dash","cryptochrome DASH [Source:ZFIN;Acc:ZDB-GENE-040617-2]"
"17834",NA,"","ENSTRUG00000017479","agps","alkylglycerone phosphate synthase [Source:ZFIN;Acc:ZDB-GENE-031118-14]"
"17835",NA,"","ENSTRUG00000017480","xylb","xylulokinase homolog (H. influenzae) [Source:ZFIN;Acc:ZDB-GENE-040426-1373]"
"17836",NA,"","ENSTRUG00000017481","map3k20","mitogen-activated protein kinase kinase kinase 20 [Source:ZFIN;Acc:ZDB-GENE-070928-11]"
"17837",NA,"","ENSTRUG00000017482","ednrab","endothelin receptor type Ab [Source:ZFIN;Acc:ZDB-GENE-040426-2364]"
"17838",NA,"","ENSTRUG00000017483","",""
"17839",NA,"","ENSTRUG00000017484","mical2a","microtubule associated monooxygenase, calponin and LIM domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-110110-2]"
"17840",NA,"","ENSTRUG00000017485","XRCC2","X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]"
"17841",NA,"Q1KKS5","ENSTRUG00000017486","nfe2l2a","nuclear factor, erythroid 2-like 2a [Source:ZFIN;Acc:ZDB-GENE-030723-2]"
"17842",NA,"","ENSTRUG00000017487","kmt2ca","lysine (K)-specific methyltransferase 2Ca [Source:ZFIN;Acc:ZDB-GENE-080520-3]"
"17843",NA,"","ENSTRUG00000017488","dlec1","deleted in lung and esophageal cancer 1 [Source:ZFIN;Acc:ZDB-GENE-091204-65]"
"17844",NA,"","ENSTRUG00000017489","ZNF516","zinc finger protein 516 [Source:HGNC Symbol;Acc:HGNC:28990]"
"17845",NA,"","ENSTRUG00000017490","slc10a7","solute carrier family 10, member 7 [Source:ZFIN;Acc:ZDB-GENE-040801-5]"
"17846",NA,"","ENSTRUG00000017491","dkk3a","dickkopf WNT signaling pathway inhibitor 3a [Source:ZFIN;Acc:ZDB-GENE-110519-1]"
"17847",NA,"","ENSTRUG00000017492","KLC4","kinesin light chain 4 [Source:HGNC Symbol;Acc:HGNC:21624]"
"17848",NA,"","ENSTRUG00000017493","usp47","ubiquitin specific peptidase 47 [Source:ZFIN;Acc:ZDB-GENE-070719-7]"
"17849",101062404,"","ENSTRUG00000017494","",""
"17850",101068351,"","ENSTRUG00000017495","",""
"17851",NA,"","ENSTRUG00000017496","TSHZ1","teashirt zinc finger homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10669]"
"17852",NA,"","ENSTRUG00000017497","",""
"17853",NA,"","ENSTRUG00000017498","ZADH2","zinc binding alcohol dehydrogenase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28697]"
"17854",101062624,"","ENSTRUG00000017499","plcd1a","phospholipase C, delta 1a [Source:ZFIN;Acc:ZDB-GENE-071004-78]"
"17855",NA,"","ENSTRUG00000017500","",""
"17856",NA,"","ENSTRUG00000017501","",""
"17857",101069944,"","ENSTRUG00000017502","aanat1","arylalkylamine N-acetyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-040329-1]"
"17858",101077985,"","ENSTRUG00000017503","abce1","ATP-binding cassette, sub-family E (OABP), member 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1995]"
"17859",NA,"","ENSTRUG00000017504","hnrnpa3","heterogeneous nuclear ribonucleoprotein A3 [Source:ZFIN;Acc:ZDB-GENE-060224-1]"
"17860",NA,"","ENSTRUG00000017505","",""
"17861",101076117,"","ENSTRUG00000017506","has2","hyaluronan synthase 2 [Source:ZFIN;Acc:ZDB-GENE-020828-1]"
"17862",101076054,"","ENSTRUG00000017507","CLEC3A","C-type lectin domain family 3 member A [Source:HGNC Symbol;Acc:HGNC:2052]"
"17863",NA,"","ENSTRUG00000017508","",""
"17864",101068396,"","ENSTRUG00000017509","vat1l","vesicle amine transport 1-like [Source:ZFIN;Acc:ZDB-GENE-080204-21]"
"17865",NA,"","ENSTRUG00000017510","zhx2a","zinc fingers and homeoboxes 2a [Source:ZFIN;Acc:ZDB-GENE-031107-2]"
"17866",NA,"","ENSTRUG00000017511","PTK7","protein tyrosine kinase 7 (inactive) [Source:HGNC Symbol;Acc:HGNC:9618]"
"17867",NA,"","ENSTRUG00000017512","GALNT11","polypeptide N-acetylgalactosaminyltransferase 11 [Source:HGNC Symbol;Acc:HGNC:19875]"
"17868",NA,"","ENSTRUG00000017513","",""
"17869",NA,"","ENSTRUG00000017514","ssx2ipb","synovial sarcoma, X breakpoint 2 interacting protein b [Source:ZFIN;Acc:ZDB-GENE-050208-601]"
"17870",NA,"","ENSTRUG00000017515","",""
"17871",NA,"","ENSTRUG00000017516","vill","villin-like [Source:ZFIN;Acc:ZDB-GENE-081222-1]"
"17872",NA,"","ENSTRUG00000017517","bola3","bolA family member 3 [Source:ZFIN;Acc:ZDB-GENE-040801-32]"
"17873",NA,"","ENSTRUG00000017518","pkd1l2b","polycystic kidney disease 1 like 2b [Source:ZFIN;Acc:ZDB-GENE-141222-87]"
"17874",101078208,"","ENSTRUG00000017519","anapc10","anaphase promoting complex subunit 10 [Source:ZFIN;Acc:ZDB-GENE-060224-2]"
"17875",NA,"","ENSTRUG00000017520","hoxd3a","homeobox D3a [Source:ZFIN;Acc:ZDB-GENE-990415-120]"
"17876",101065047,"Q1KKS9","ENSTRUG00000017521","hoxd4a","Homeobox protein Hox-D9a  [Source:UniProtKB/Swiss-Prot;Acc:Q1KKS9]"
"17877",NA,"","ENSTRUG00000017522","tmem151a","transmembrane protein 151A [Source:ZFIN;Acc:ZDB-GENE-091118-118]"
"17878",NA,"","ENSTRUG00000017523","chodl","chondrolectin [Source:ZFIN;Acc:ZDB-GENE-050417-36]"
"17879",NA,"","ENSTRUG00000017524","",""
"17880",NA,"","ENSTRUG00000017525","",""
"17881",101062887,"","ENSTRUG00000017526","hoxd10a","homeobox D10a [Source:ZFIN;Acc:ZDB-GENE-990415-116]"
"17882",NA,"","ENSTRUG00000017527","pcxa","pyruvate carboxylase a [Source:ZFIN;Acc:ZDB-GENE-090908-3]"
"17883",NA,"","ENSTRUG00000017528","",""
"17884",101061860,"","ENSTRUG00000017529","derl1","derlin 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2793]"
"17885",101066317,"","ENSTRUG00000017530","",""
"17886",NA,"","ENSTRUG00000017531","srfb","serum response factor b [Source:ZFIN;Acc:ZDB-GENE-040426-1294]"
"17887",NA,"","ENSTRUG00000017532","",""
