"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"26821",471634,"H2QRH9","ENSPTRG00000017241","CDKN2AIPNL","CDKN2A interacting protein N-terminal like [Source:VGNC Symbol;Acc:VGNC:3943]"
"26822",461174,"","ENSPTRG00000015991","RFC1","replication factor C subunit 1 [Source:VGNC Symbol;Acc:VGNC:2002]"
"26823",104007112,"","ENSPTRG00000051820","",""
"26824",461304,"","ENSPTRG00000016090","IGFBP7","insulin like growth factor binding protein 7 [Source:VGNC Symbol;Acc:VGNC:2984]"
"26825",462527,"","ENSPTRG00000017903","MOG","myelin oligodendrocyte glycoprotein [Source:VGNC Symbol;Acc:VGNC:11119]"
"26826",453423,"","ENSPTRG00000007062","SLC27A2","solute carrier family 27 member 2 [Source:VGNC Symbol;Acc:VGNC:7775]"
"26827",463400,"H2R126","ENSPTRG00000019170","TNS3","tensin 3 [Source:VGNC Symbol;Acc:VGNC:4547]"
"26828",NA,"","ENSPTRG00000018802","",""
"26829",747123,"H2Q584","ENSPTRG00000004549","CCND2","cyclin D2 [Source:VGNC Symbol;Acc:VGNC:5327]"
"26830",741927,"H2QUL3","ENSPTRG00000019198","VOPP1","VOPP1, WBP1/VOPP1 family member [Source:VGNC Symbol;Acc:VGNC:4561]"
"26831",460074,"","ENSPTRG00000041321","CROCC2","ciliary rootlet coiled-coil, rootletin family member 2 [Source:HGNC Symbol;Acc:HGNC:51677]"
"26832",NA,"","ENSPTRG00000047613","",""
"26833",461201,"H2QPU0","ENSPTRG00000016241","WDFY3","WD repeat and FYVE domain containing 3 [Source:VGNC Symbol;Acc:VGNC:710]"
"26834",464090,"","ENSPTRG00000023437","KIF13B","kinesin family member 13B [Source:VGNC Symbol;Acc:VGNC:847]"
"26835",455250,"K6ZYC9","ENSPTRG00000050376","",""
"26836",NA,"","ENSPTRG00000052506","",""
"26837",749212,"H2QDC1","ENSPTRG00000009355","HOXB5","homeobox B5 [Source:VGNC Symbol;Acc:VGNC:12283]"
"26838",107971223,"H2QZ82","ENSPTRG00000044277","VMA21",""
"26839",463695,"H2R4Z3","ENSPTRG00000019649","ZNF800","zinc finger protein 800 [Source:VGNC Symbol;Acc:VGNC:4586]"
"26840",463296,"K7B105","ENSPTRG00000018995","OSBPL3","oxysterol binding protein like 3 [Source:VGNC Symbol;Acc:VGNC:4455]"
"26841",463296,"K7AIM1","ENSPTRG00000018995","OSBPL3","oxysterol binding protein like 3 [Source:VGNC Symbol;Acc:VGNC:4455]"
"26842",NA,"","ENSPTRG00000044565","",""
"26843",454112,"H2RA62","ENSPTRG00000008148","FAM192A","family with sequence similarity 192 member A [Source:VGNC Symbol;Acc:VGNC:5761]"
"26844",107971678,"","ENSPTRG00000050750","",""
"26845",NA,"","ENSPTRG00000048395","",""
"26846",741714,"","ENSPTRG00000021922","XAGE3","X antigen family member 3 [Source:VGNC Symbol;Acc:VGNC:2904]"
"26847",NA,"","ENSPTRG00000049743","",""
"26848",467546,"K7BSF3","ENSPTRG00000006687","GSC","goosecoid homeobox [Source:VGNC Symbol;Acc:VGNC:3412]"
"26849",467546,"A2T733","ENSPTRG00000006687","GSC","goosecoid homeobox [Source:VGNC Symbol;Acc:VGNC:3412]"
"26850",466182,"","ENSPTRG00000002849","WNT8B","Wnt family member 8B [Source:VGNC Symbol;Acc:VGNC:9783]"
"26851",NA,"","ENSPTRG00000046351","",""
"26852",455322,"H2QE70","ENSPTRG00000009824","YES1","YES proto-oncogene 1, Src family tyrosine kinase [Source:VGNC Symbol;Acc:VGNC:10011]"
"26853",473683,"","ENSPTRG00000022058","TBX22","T-box 22 [Source:VGNC Symbol;Acc:VGNC:2661]"
"26854",465531,"","ENSPTRG00000021731","CNKSR2","connector enhancer of kinase suppressor of Ras 2 [Source:VGNC Symbol;Acc:VGNC:1398]"
"26855",463785,"","ENSPTRG00000019776","KIAA1147","KIAA1147 [Source:VGNC Symbol;Acc:VGNC:14444]"
"26856",107970128,"K7ASS8","ENSPTRG00000013871","GART",""
"26857",107970128,"H2R3B3","ENSPTRG00000013871","GART",""
"26858",465659,"","ENSPTRG00000040205","PAGE5","PAGE family member 5 [Source:VGNC Symbol;Acc:VGNC:2687]"
"26859",455647,"","ENSPTRG00000010378","VAV1","vav guanine nucleotide exchange factor 1 [Source:VGNC Symbol;Acc:VGNC:2419]"
"26860",472070,"K7C6N7","ENSPTRG00000045198","CASP8AP2","caspase 8 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1510]"
"26861",NA,"","ENSPTRG00000048027","",""
"26862",451673,"K7A8D7","ENSPTRG00000004488","NTM","neurotrimin [Source:VGNC Symbol;Acc:VGNC:50535]"
"26863",100526663,"","ENSPTRG00000003111","IFITM1","interferon induced transmembrane protein 1 [Source:VGNC Symbol;Acc:VGNC:1071]"
"26864",493981,"Q6SJ90","ENSPTRG00000022336","","sperm protein associated with the nucleus, X chromosome, family member A1  [Source:RefSeq peptide;Acc:NP_001009153]"
"26865",451524,"H2Q4P2","ENSPTRG00000004236","AASDHPPT","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase [Source:HGNC Symbol;Acc:HGNC:14235]"
"26866",744472,"K7CFV6","ENSPTRG00000044668","ISG20","interferon stimulated exonuclease gene 20 [Source:HGNC Symbol;Acc:HGNC:6130]"
"26867",473651,"K7APG7","ENSPTRG00000051100","EFNB1","ephrin B1 [Source:HGNC Symbol;Acc:HGNC:3226]"
"26868",737187,"","ENSPTRG00000005944","SCEL","sciellin [Source:VGNC Symbol;Acc:VGNC:13138]"
"26869",100616513,"","ENSPTRG00000046780","","complement C4-A-like precursor  [Source:RefSeq peptide;Acc:NP_001307090]"
"26870",461976,"H2QRA2","ENSPTRG00000017112","PPIP5K2","diphosphoinositol pentakisphosphate kinase 2 [Source:VGNC Symbol;Acc:VGNC:4133]"
"26871",750370,"","ENSPTRG00000031019","C17H17orf97","chromosome 17 C17orf97 homolog [Source:VGNC Symbol;Acc:VGNC:10102]"
"26872",450425,"","ENSPTRG00000002452","RASSF4","Ras association domain family member 4 [Source:VGNC Symbol;Acc:VGNC:7256]"
"26873",747625,"","ENSPTRG00000047870","",""
"26874",465102,"H2QXA1","ENSPTRG00000020945","FBXO10","F-box protein 10 [Source:VGNC Symbol;Acc:VGNC:4731]"
"26875",NA,"","ENSPTRG00000043749","",""
"26876",743134,"K7BJU0","ENSPTRG00000002818","ZFYVE27","zinc finger FYVE-type containing 27 [Source:VGNC Symbol;Acc:VGNC:7871]"
"26877",465604,"","ENSPTRG00000047301","USP11","ubiquitin specific peptidase 11 [Source:HGNC Symbol;Acc:HGNC:12609]"
"26878",456186,"","ENSPTRG00000011250","NTN5","netrin 5 [Source:VGNC Symbol;Acc:VGNC:2299]"
"26879",NA,"","ENSPTRG00000043215","",""
"26880",458788,"H2QLJ9","ENSPTRG00000014296","HMGXB4","HMG-box containing 4 [Source:VGNC Symbol;Acc:VGNC:5269]"
"26881",471147,"","ENSPTRG00000015925","C1QTNF7","C1q and TNF related 7 [Source:VGNC Symbol;Acc:VGNC:10825]"
"26882",454866,"","ENSPTRG00000009617","NAT9","N-acetyltransferase 9 (putative) [Source:VGNC Symbol;Acc:VGNC:9470]"
"26883",738568,"H2QHJ4","ENSPTRG00000011717","CENPO","centromere protein O [Source:VGNC Symbol;Acc:VGNC:192]"
"26884",746173,"","ENSPTRG00000007090","ONECUT1","one cut homeobox 1 [Source:VGNC Symbol;Acc:VGNC:13414]"
"26885",474072,"","ENSPTRG00000013799","CHODL","chondrolectin [Source:VGNC Symbol;Acc:VGNC:1157]"
"26886",467675,"H2R8E7","ENSPTRG00000007044","DUT","deoxyuridine triphosphatase [Source:VGNC Symbol;Acc:VGNC:11858]"
"26887",457474,"H2Q0I1","ENSPTRG00000001611","PBX1","PBX homeobox 1 [Source:VGNC Symbol;Acc:VGNC:11604]"
"26888",107971894,"","ENSPTRG00000048669","",""
"26889",465196,"H2Q7V8","ENSPTRG00000006086","TTC5","tetratricopeptide repeat domain 5 [Source:VGNC Symbol;Acc:VGNC:3293]"
"26890",747724,"","ENSPTRG00000028525","",""
"26891",738821,"K7ABY4","ENSPTRG00000009679","SPHK1","sphingosine kinase 1 [Source:VGNC Symbol;Acc:VGNC:9651]"
"26892",737305,"H2RAH6","ENSPTRG00000042805","AGPAT3","1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:VGNC Symbol;Acc:VGNC:50698]"
"26893",NA,"","ENSPTRG00000046031","",""
"26894",464327,"","ENSPTRG00000020490","FZD6","frizzled class receptor 6 [Source:VGNC Symbol;Acc:VGNC:869]"
"26895",744104,"K7BC44","ENSPTRG00000012408","EPB41L5","erythrocyte membrane protein band 4.1 like 5 [Source:VGNC Symbol;Acc:VGNC:10779]"
"26896",744104,"H2QIM8","ENSPTRG00000012408","EPB41L5","erythrocyte membrane protein band 4.1 like 5 [Source:VGNC Symbol;Acc:VGNC:10779]"
"26897",471311,"","ENSPTRG00000016459","MAML3","mastermind like transcriptional coactivator 3 [Source:VGNC Symbol;Acc:VGNC:13023]"
"26898",748892,"","ENSPTRG00000038873","JAK3","tyrosine-protein kinase JAK3 precursor  [Source:RefSeq peptide;Acc:NP_001171286]"
"26899",468335,"K7DLJ7","ENSPTRG00000009681","UBE2O","ubiquitin conjugating enzyme E2 O [Source:VGNC Symbol;Acc:VGNC:9761]"
"26900",463485,"","ENSPTRG00000019317","SRRM3","serine/arginine repetitive matrix 3 [Source:VGNC Symbol;Acc:VGNC:4517]"
"26901",737374,"","ENSPTRG00000019458","CYP3A5","cytochrome P450 family 3 subfamily A member 5 [Source:VGNC Symbol;Acc:VGNC:7372]"
"26902",NA,"","ENSPTRG00000049007","",""
"26903",468656,"H2QEW9","ENSPTRG00000010237","TIMM13","translocase of inner mitochondrial membrane 13 [Source:VGNC Symbol;Acc:VGNC:8299]"
"26904",472323,"H2QUB5","ENSPTRG00000019012","HOXA3","homeobox A3 [Source:VGNC Symbol;Acc:VGNC:14024]"
"26905",460043,"K7D2Z8","ENSPTRG00000049076","COPS8","COP9 signalosome subunit 8 [Source:HGNC Symbol;Acc:HGNC:24335]"
"26906",472339,"H2QUD5","ENSPTRG00000019046","MINDY4","MINDY lysine 48 deubiquitinase 4 [Source:VGNC Symbol;Acc:VGNC:4348]"
"26907",NA,"","ENSPTRG00000050935","",""
"26908",456068,"","ENSPTRG00000011041","",""
"26909",461821,"","ENSPTRG00000016967","MRPS27","mitochondrial ribosomal protein S27 [Source:VGNC Symbol;Acc:VGNC:13545]"
"26910",NA,"","ENSPTRG00000021057","KIF27","kinesin family member 27 [Source:VGNC Symbol;Acc:VGNC:4775]"
"26911",470635,"","ENSPTRG00000012885","SPAG16","sperm associated antigen 16 [Source:VGNC Symbol;Acc:VGNC:2818]"
"26912",737230,"","ENSPTRG00000030099","ANKUB1","ankyrin repeat and ubiquitin domain containing 1 [Source:VGNC Symbol;Acc:VGNC:1735]"
"26913",460063,"","ENSPTRG00000013103","OTOS","otospiralin [Source:VGNC Symbol;Acc:VGNC:2743]"
"26914",744438,"H2QLQ6","ENSPTRG00000014397","MIEF1","mitochondrial elongation factor 1 [Source:VGNC Symbol;Acc:VGNC:5281]"
"26915",NA,"","ENSPTRG00000029329","",""
"26916",NA,"","ENSPTRG00000046659","",""
"26917",744432,"","ENSPTRG00000032447","HCAR3","hydroxycarboxylic acid receptor 3 [Source:VGNC Symbol;Acc:VGNC:13105]"
"26918",462694,"H2QT04","ENSPTRG00000018169","MRPS10","mitochondrial ribosomal protein S10 [Source:VGNC Symbol;Acc:VGNC:3491]"
"26919",450621,"H2Q2A6","ENSPTRG00000002776","NOC3L","NOC3 like DNA replication regulator [Source:VGNC Symbol;Acc:VGNC:7243]"
"26920",460808,"H2R137","ENSPTRG00000022665","VEPH1","ventricular zone expressed PH domain containing 1 [Source:VGNC Symbol;Acc:VGNC:2627]"
"26921",460808,"K6ZWV4","ENSPTRG00000022665","VEPH1","ventricular zone expressed PH domain containing 1 [Source:VGNC Symbol;Acc:VGNC:2627]"
"26922",463803,"","ENSPTRG00000019804","TMEM139","transmembrane protein 139 [Source:VGNC Symbol;Acc:VGNC:4538]"
"26923",469299,"","ENSPTRG00000000603","HIVEP3","human immunodeficiency virus type I enhancer binding protein 3 [Source:HGNC Symbol;Acc:HGNC:13561]"
"26924",464877,"K7CUF1","ENSPTRG00000021579","FBXW5","F-box and WD repeat domain containing 5 [Source:VGNC Symbol;Acc:VGNC:4732]"
"26925",458077,"H2QJX0","ENSPTRG00000013219","RASSF2","Ras association domain family member 2 [Source:VGNC Symbol;Acc:VGNC:9964]"
"26926",737569,"","ENSPTRG00000022678","CLEC9A","C-type lectin domain containing 9A [Source:VGNC Symbol;Acc:VGNC:8380]"
"26927",464293,"","ENSPTRG00000030965","NDUFAF6","NADH:ubiquinone oxidoreductase complex assembly factor 6 [Source:VGNC Symbol;Acc:VGNC:13192]"
"26928",NA,"","ENSPTRG00000046066","",""
"26929",NA,"","ENSPTRG00000001801","CFHR4","complement factor H related 4 [Source:VGNC Symbol;Acc:VGNC:6734]"
"26930",NA,"","ENSPTRG00000012088","",""
"26931",741789,"H2QIE1","ENSPTRG00000012257","COX5B","cytochrome c oxidase subunit 5B [Source:VGNC Symbol;Acc:VGNC:10525]"
"26932",NA,"","ENSPTRG00000048305","",""
"26933",NA,"","ENSPTRG00000043374","",""
"26934",740603,"H2Q5X3","ENSPTRG00000004944","METTL7A","methyltransferase like 7A [Source:VGNC Symbol;Acc:VGNC:13218]"
"26935",750603,"","ENSPTRG00000008674","EIF5A","eukaryotic translation initiation factor 5A [Source:VGNC Symbol;Acc:VGNC:12114]"
"26936",NA,"","ENSPTRG00000031266","",""
"26937",457259,"","ENSPTRG00000001233","",""
"26938",NA,"","ENSPTRG00000028883","TNNI3","troponin I3, cardiac type [Source:VGNC Symbol;Acc:VGNC:14759]"
"26939",472495,"","ENSPTRG00000019636","IQUB","IQ motif and ubiquitin domain containing [Source:VGNC Symbol;Acc:VGNC:4404]"
"26940",NA,"","ENSPTRG00000044788","",""
"26941",NA,"","ENSPTRG00000049529","",""
"26942",463635,"","ENSPTRG00000019557","RELN","reelin [Source:VGNC Symbol;Acc:VGNC:4491]"
"26943",741806,"H2RDD0","ENSPTRG00000004760","SPX","spexin hormone [Source:VGNC Symbol;Acc:VGNC:5598]"
"26944",461753,"","ENSPTRG00000017073","NR2F1","nuclear receptor subfamily 2 group F member 1 [Source:VGNC Symbol;Acc:VGNC:4103]"
"26945",104003371,"K7AYU7","ENSPTRG00000048672","PPP1R14A","protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871]"
"26946",468432,"","ENSPTRG00000009350","SKAP1","src kinase associated phosphoprotein 1 [Source:VGNC Symbol;Acc:VGNC:9611]"
"26947",NA,"","ENSPTRG00000051119","",""
"26948",458648,"","ENSPTRG00000014058","CLTCL1","clathrin heavy chain like 1 [Source:VGNC Symbol;Acc:VGNC:6689]"
"26949",NA,"","ENSPTRG00000003397","",""
"26950",453744,"","ENSPTRG00000007280","CYP1A1","cytochrome P450 family 1 subfamily A member 1 [Source:VGNC Symbol;Acc:VGNC:6448]"
"26951",460017,"K7DA51","ENSPTRG00000028976","GIGYF2","GRB10 interacting GYF protein 2 [Source:VGNC Symbol;Acc:VGNC:440]"
"26952",460017,"K6ZRJ1","ENSPTRG00000028976","GIGYF2","GRB10 interacting GYF protein 2 [Source:VGNC Symbol;Acc:VGNC:440]"
"26953",107973982,"","ENSPTRG00000045686","PRLH","prolactin releasing hormone [Source:HGNC Symbol;Acc:HGNC:17945]"
"26954",459005,"","ENSPTRG00000011627","CMPK2","cytidine/uridine monophosphate kinase 2 [Source:VGNC Symbol;Acc:VGNC:2928]"
"26955",746759,"","ENSPTRG00000014525","IL17REL","interleukin 17 receptor E like [Source:HGNC Symbol;Acc:HGNC:33808]"
"26956",NA,"","ENSPTRG00000043128","",""
"26957",464230,"","ENSPTRG00000020340","TRPA1","transient receptor potential cation channel subfamily A member 1 [Source:VGNC Symbol;Acc:VGNC:7602]"
"26958",747578,"","ENSPTRG00000011254","RASIP1","Ras interacting protein 1 [Source:VGNC Symbol;Acc:VGNC:12072]"
"26959",NA,"","ENSPTRG00000012691","TTN","titin [Source:VGNC Symbol;Acc:VGNC:14165]"
"26960",NA,"","ENSPTRG00000049755","",""
"26961",735636,"K7AKP0","ENSPTRG00000004156","NOX4","NADPH oxidase 4 [Source:VGNC Symbol;Acc:VGNC:3091]"
"26962",735636,"H2R516","ENSPTRG00000004156","NOX4","NADPH oxidase 4 [Source:VGNC Symbol;Acc:VGNC:3091]"
"26963",746110,"K7AWT7","ENSPTRG00000015018","TMEM110","store-operated calcium entry regulator STIMATE  [Source:RefSeq peptide;Acc:NP_001238792]"
"26964",NA,"","ENSPTRG00000049852","",""
"26965",462054,"","ENSPTRG00000045876","",""
"26966",470636,"","ENSPTRG00000012886","VWC2L","von Willebrand factor C domain containing protein 2 like [Source:HGNC Symbol;Acc:HGNC:37203]"
"26967",463122,"","ENSPTRG00000018786","C6H6orf118","chromosome 6 C6orf118 homolog [Source:VGNC Symbol;Acc:VGNC:2763]"
"26968",107971128,"","ENSPTRG00000050696","GTPBP6","GTP binding protein 6 (putative) [Source:HGNC Symbol;Acc:HGNC:30189]"
"26969",736713,"","ENSPTRG00000019451","BUD31","BUD31 homolog [Source:VGNC Symbol;Acc:VGNC:4280]"
"26970",453911,"","ENSPTRG00000007757","TEKT5","tektin 5 [Source:VGNC Symbol;Acc:VGNC:5931]"
"26971",748437,"K7DA60","ENSPTRG00000003373","PARVA","parvin alpha [Source:VGNC Symbol;Acc:VGNC:3075]"
"26972",454624,"K7CJ88","ENSPTRG00000009085","CACNB1","calcium voltage-gated channel auxiliary subunit beta 1 [Source:VGNC Symbol;Acc:VGNC:9143]"
"26973",NA,"","ENSPTRG00000049898","",""
"26974",737685,"H2QXM5","ENSPTRG00000021217","NIPSNAP3A","nipsnap homolog 3A [Source:VGNC Symbol;Acc:VGNC:10125]"
"26975",458704,"K7ARM6","ENSPTRG00000014156","SLC2A11","solute carrier family 2 member 11 [Source:HGNC Symbol;Acc:HGNC:14239]"
"26976",458704,"K7D201","ENSPTRG00000014156","SLC2A11","solute carrier family 2 member 11 [Source:HGNC Symbol;Acc:HGNC:14239]"
"26977",473966,"K7AI61","ENSPTRG00000013866","IL10RB",""
"26978",461585,"","ENSPTRG00000016564","MARCH1","membrane associated ring-CH-type finger 1 [Source:VGNC Symbol;Acc:VGNC:48917]"
"26979",741077,"","ENSPTRG00000004307","NXPE1","neurexophilin and PC-esterase domain family member 1 [Source:VGNC Symbol;Acc:VGNC:6699]"
"26980",452285,"H2Q6Y9","ENSPTRG00000005503","FBXW8","F-box and WD repeat domain containing 8 [Source:VGNC Symbol;Acc:VGNC:13063]"
"26981",736268,"","ENSPTRG00000051395","",""
"26982",454773,"","ENSPTRG00000009531","CD79B","CD79b molecule [Source:VGNC Symbol;Acc:VGNC:9180]"
"26983",471460,"H2QQN9","ENSPTRG00000016741","FBXL7","F-box and leucine rich repeat protein 7 [Source:HGNC Symbol;Acc:HGNC:13604]"
"26984",468565,"H2QEN0","ENSPTRG00000010083","VPS4B","vacuolar protein sorting 4 homolog B [Source:VGNC Symbol;Acc:VGNC:5222]"
"26985",NA,"","ENSPTRG00000045487","",""
"26986",NA,"","ENSPTRG00000040193","",""
"26987",451214,"H2Q3R6","ENSPTRG00000003700","MRPL16","mitochondrial ribosomal protein L16 [Source:VGNC Symbol;Acc:VGNC:1106]"
"26988",459571,"","ENSPTRG00000012397","MARCO","macrophage receptor with collagenous structure [Source:VGNC Symbol;Acc:VGNC:14153]"
"26989",467235,"H2Q7B0","ENSPTRG00000005715","CENPJ","centromere protein J [Source:VGNC Symbol;Acc:VGNC:5047]"
"26990",466190,"K7B2B9","ENSPTRG00000002887","GBF1","golgi brefeldin A resistant guanine nucleotide exchange factor 1 [Source:VGNC Symbol;Acc:VGNC:3864]"
"26991",NA,"","ENSPTRG00000050179","",""
"26992",107966155,"H2QXY9","ENSPTRG00000021424","COQ4","coenzyme Q4 [Source:VGNC Symbol;Acc:VGNC:4705]"
"26993",736769,"K7B925","ENSPTRG00000016549","FAM198B","family with sequence similarity 198 member B [Source:VGNC Symbol;Acc:VGNC:2991]"
"26994",NA,"","ENSPTRG00000046704","",""
"26995",470923,"","ENSPTRG00000015386","COL6A5","collagen type VI alpha 5 chain [Source:VGNC Symbol;Acc:VGNC:11969]"
"26996",NA,"","ENSPTRG00000048246","",""
"26997",741342,"","ENSPTRG00000044759","TCL1B","T cell leukemia/lymphoma 1B [Source:HGNC Symbol;Acc:HGNC:11649]"
"26998",467787,"H2Q917","ENSPTRG00000006826","SNRPN","small nuclear ribonucleoprotein polypeptide N [Source:VGNC Symbol;Acc:VGNC:6469]"
"26999",744238,"H2Q917","ENSPTRG00000006826","SNRPN","small nuclear ribonucleoprotein polypeptide N [Source:VGNC Symbol;Acc:VGNC:6469]"
"27000",NA,"","ENSPTRG00000049511","",""
"27001",460972,"","ENSPTRG00000015797","LRCH3","leucine rich repeats and calponin homology domain containing 3 [Source:VGNC Symbol;Acc:VGNC:11980]"
"27002",NA,"","ENSPTRG00000043997","",""
"27003",740507,"","ENSPTRG00000022249","SH2D1A","SH2 domain containing 1A [Source:VGNC Symbol;Acc:VGNC:13462]"
"27004",458262,"","ENSPTRG00000013510","MYBL2","MYB proto-oncogene like 2 [Source:VGNC Symbol;Acc:VGNC:10155]"
"27005",461444,"","ENSPTRG00000016382","ANK2","ankyrin 2 [Source:VGNC Symbol;Acc:VGNC:14554]"
"27006",461264,"H2QPM7","ENSPTRG00000050730","COX18","COX18, cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:26801]"
"27007",457830,"","ENSPTRG00000002124","TARBP1","TAR (HIV-1) RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11568]"
"27008",453129,"H2Q8U7","ENSPTRG00000006673","DDX24","ATP-dependent RNA helicase DDX24  [Source:RefSeq peptide;Acc:NP_001266771]"
"27009",463864,"K7CW37","ENSPTRG00000019660","IMPDH1","inosine monophosphate dehydrogenase 1 [Source:VGNC Symbol;Acc:VGNC:14028]"
"27010",463864,"K7BIX9","ENSPTRG00000019660","IMPDH1","inosine monophosphate dehydrogenase 1 [Source:VGNC Symbol;Acc:VGNC:14028]"
"27011",463864,"H2QVB7","ENSPTRG00000019660","IMPDH1","inosine monophosphate dehydrogenase 1 [Source:VGNC Symbol;Acc:VGNC:14028]"
"27012",472971,"H2QXE6","ENSPTRG00000021071","NAA35","N(alpha)-acetyltransferase 35, NatC auxiliary subunit [Source:VGNC Symbol;Acc:VGNC:13921]"
"27013",451478,"","ENSPTRG00000004163","NAALAD2","N-acetylated alpha-linked acidic dipeptidase 2 [Source:VGNC Symbol;Acc:VGNC:48938]"
"27014",453629,"","ENSPTRG00000007424","ACAN","aggrecan [Source:VGNC Symbol;Acc:VGNC:1571]"
"27015",470367,"","ENSPTRG00000011887","SIX3","SIX homeobox 3 [Source:VGNC Symbol;Acc:VGNC:10762]"
"27016",452016,"H2Q6B5","ENSPTRG00000005135","MARS","methionyl-tRNA synthetase [Source:VGNC Symbol;Acc:VGNC:13216]"
"27017",746294,"","ENSPTRG00000002889","PSD","pleckstrin and Sec7 domain containing [Source:VGNC Symbol;Acc:VGNC:12440]"
"27018",743919,"H2QCD6","ENSPTRG00000008833","RAI1","retinoic acid induced 1 [Source:VGNC Symbol;Acc:VGNC:9551]"
"27019",104003675,"H2QL90","ENSPTRG00000044843","GNB1L","G protein subunit beta 1 like [Source:HGNC Symbol;Acc:HGNC:4397]"
"27020",459034,"","ENSPTRG00000022786","GREB1","growth regulation by estrogen in breast cancer 1 [Source:VGNC Symbol;Acc:VGNC:261]"
"27021",457049,"","ENSPTRG00000000993","PLPPR5","phospholipid phosphatase related 5 [Source:VGNC Symbol;Acc:VGNC:11780]"
"27022",472302,"","ENSPTRG00000018964","MACC1","MACC1, MET transcriptional regulator [Source:VGNC Symbol;Acc:VGNC:14044]"
"27023",NA,"","ENSPTRG00000051812","",""
"27024",465540,"","ENSPTRG00000050342","",""
"27025",NA,"","ENSPTRG00000039556","",""
"27026",451373,"H2Q496","ENSPTRG00000003973","ACY3","aminoacylase 3 [Source:VGNC Symbol;Acc:VGNC:3231]"
"27027",464326,"H2RD64","ENSPTRG00000020486","ATP6V1C1","ATPase H+ transporting V1 subunit C1 [Source:VGNC Symbol;Acc:VGNC:7587]"
"27028",450680,"K7BE07","ENSPTRG00000002858","MRPL43","mitochondrial ribosomal protein L43 [Source:VGNC Symbol;Acc:VGNC:12372]"
"27029",464029,"K7BDW8","ENSPTRG00000020034","SH2D4A","SH2 domain containing 4A [Source:VGNC Symbol;Acc:VGNC:798]"
"27030",741393,"","ENSPTRG00000048824","PACRG","parkin coregulated [Source:HGNC Symbol;Acc:HGNC:19152]"
"27031",746219,"H2Q6C2","ENSPTRG00000005146","TSPAN31","tetraspanin 31 [Source:VGNC Symbol;Acc:VGNC:13484]"
"27032",472937,"H2QWF5","ENSPTRG00000020422","TMEM67","transmembrane protein 67 [Source:VGNC Symbol;Acc:VGNC:14600]"
"27033",739140,"","ENSPTRG00000012569","PLA2R1","phospholipase A2 receptor 1 [Source:VGNC Symbol;Acc:VGNC:2756]"
"27034",459831,"H2QJ57","ENSPTRG00000012745","NEMP2","nuclear envelope integral membrane protein 2 [Source:VGNC Symbol;Acc:VGNC:2359]"
"27035",454808,"","ENSPTRG00000009480","RNFT1","ring finger protein, transmembrane 1 [Source:VGNC Symbol;Acc:VGNC:9572]"
"27036",NA,"","ENSPTRG00000042191","",""
"27037",458790,"H2QLK2","ENSPTRG00000014299","MCM5","minichromosome maintenance complex component 5 [Source:VGNC Symbol;Acc:VGNC:5279]"
"27038",100614697,"","ENSPTRG00000011063","CEACAM6","carcinoembryonic antigen related cell adhesion molecule 6 [Source:HGNC Symbol;Acc:HGNC:1818]"
"27039",NA,"","ENSPTRG00000048426","",""
"27040",NA,"","ENSPTRG00000047735","",""
"27041",459381,"K7CIL4","ENSPTRG00000012356","ANAPC1","anaphase promoting complex subunit 1 [Source:VGNC Symbol;Acc:VGNC:10519]"
"27042",738461,"H2QEM9","ENSPTRG00000010080","KDSR","3-ketodihydrosphingosine reductase [Source:VGNC Symbol;Acc:VGNC:7318]"
"27043",459741,"K7AA60","ENSPTRG00000012640","DLX2","distal-less homeobox 2 [Source:VGNC Symbol;Acc:VGNC:10768]"
"27044",454185,"","ENSPTRG00000011298","RPL13A","ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304]"
"27045",456207,"","ENSPTRG00000011298","RPL13A","ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304]"
"27046",743697,"","ENSPTRG00000011298","RPL13A","ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304]"
"27047",459331,"H2QI58","ENSPTRG00000012081","MTHFD2","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]"
"27048",468993,"","ENSPTRG00000011427","ZNF320","zinc finger protein 320 [Source:VGNC Symbol;Acc:VGNC:11570]"
"27049",454459,"K7BP32","ENSPTRG00000008620","KIF1C","kinesin family member 1C [Source:VGNC Symbol;Acc:VGNC:9347]"
"27050",466302,"K7ALD7","ENSPTRG00000034469","HRAS","HRas proto-oncogene, GTPase [Source:VGNC Symbol;Acc:VGNC:50562]"
"27051",741605,"","ENSPTRG00000049328","PSG9","pregnancy specific beta-1-glycoprotein 9 [Source:HGNC Symbol;Acc:HGNC:9526]"
